,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Trajectories,,,,,,,,,,,,,,,,
240,,,,,,,,,,,,,,,,
,,ZED:TOP,,,ZED:BL,,,ZED:BR,,,ZED:FR,,,ZED:FL,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
69,0,-980.411133,684.387878,1046.704224,-1068.736694,834.409729,816.108826,-1120.056763,601.96051,801.202759,-903.661926,579.997437,812.073059,-865.002808,764.639465,807.262512
70,0,-980.407654,684.438354,1046.697021,-1068.733643,834.40863,816.109619,-1120.054688,601.997192,801.204956,-903.669067,580.018372,812.070679,-865.004761,764.66394,807.252075
71,0,-980.414978,684.478088,1046.704468,-1068.739746,834.440735,816.112366,-1119.955933,602.190125,801.030945,-903.672302,580.06012,812.067749,-865.001343,764.713867,807.249207
72,0,-980.430054,684.506531,1046.707031,-1068.748169,834.469421,816.096558,-1120.036987,602.097656,801.146118,-903.694458,580.065125,812.074402,-865.017883,764.727722,807.254272
73,0,-980.440308,684.532776,1046.707031,-1068.762817,834.457947,816.100952,-1120.040527,602.118896,801.158264,-903.675598,580.090454,812.075317,-865.021118,764.72052,807.239441
74,0,-980.453552,684.549255,1046.709717,-1068.767212,834.493164,816.087708,-1120.059692,602.133667,801.160461,-903.695923,580.110596,812.072754,-865.031311,764.75293,807.26239
75,0,-980.472229,684.55127,1046.703979,-1068.771729,834.49939,816.079285,-1120.071167,602.145691,801.160461,-903.712158,580.120911,812.079102,-865.049133,764.759766,807.254761
76,0,-980.48761,684.567139,1046.70752,-1068.791016,834.502441,816.082886,-1120.001099,602.262451,801.027283,-903.733582,580.109436,812.083984,-865.052246,764.802124,807.244873
77,0,-980.496643,684.564087,1046.70459,-1068.782227,834.503357,816.077515,-1120.077881,602.144897,801.157654,-903.726196,580.118835,812.082031,-865.046875,764.791138,807.275146
78,0,-980.509155,684.552307,1046.702393,-1068.787476,834.497864,816.082581,-1120.08728,602.141296,801.150513,-903.739624,580.108459,812.087524,-865.066528,764.798767,807.250183
