,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Trajectories,,,,,,,,,,,,,,,,
240,,,,,,,,,,,,,,,,
,,ZED:TOP,,,ZED:BL,,,ZED:BR,,,ZED:FR,,,ZED:FL,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
94,0,-693.198242,480.299255,952.435547,-846.294983,590.00116,733.642578,-818.846313,353.842468,718.224548,-607.44635,405.111725,709.890686,-632.530396,591.907898,705.41449
95,0,-693.191223,480.319,952.445923,-846.274597,590.040894,733.633728,-818.93457,353.690857,718.389832,-607.445862,405.082825,709.907654,-632.516357,591.898621,705.405334
96,0,-693.180664,480.331146,952.445618,-846.254639,590.050964,733.609192,-818.953064,353.709198,718.378296,-607.433228,405.084778,709.911316,-632.462463,591.910156,705.412537
97,0,-693.169739,480.344543,952.443237,-846.22821,590.071899,733.595642,-818.942383,353.746826,718.392944,-607.440796,405.078278,709.907349,-632.470703,591.890747,705.366943
98,0,-693.166077,480.349396,952.450256,-846.208923,590.089478,733.592834,-818.960083,353.72229,718.420715,-607.442505,405.062805,709.910645,-632.418152,591.887756,705.377258
99,0,-693.149963,480.372437,952.436157,-846.173706,590.102905,733.572266,-818.97644,353.740784,718.425232,-607.438599,405.047913,709.927185,-632.420044,591.879089,705.36615
100,0,-693.151794,480.382782,952.438416,-846.153137,590.126648,733.571106,-818.963257,353.763977,718.428833,-607.43988,405.026367,709.944763,-632.374207,591.871155,705.362976
101,0,-693.13678,480.402435,952.437317,-846.136047,590.12207,733.555298,-818.968445,353.750885,718.455078,-607.422424,405.025574,709.934692,-632.375671,591.849548,705.356018
102,0,-693.132446,480.410767,952.438293,-846.101624,590.128296,733.524536,-818.970276,353.764496,718.455627,-607.420654,405.039032,709.925842,-632.342651,591.869385,705.351379
103,0,-693.121582,480.434296,952.437256,-846.097839,590.132751,733.52301,-818.957703,353.770813,718.449829,-607.40625,405.032288,709.932922,-632.311157,591.850952,705.342041
104,0,-693.116333,480.437622,952.430969,-846.06781,590.131653,733.488159,-818.946533,353.776154,718.477478,-607.405518,405.030212,709.935059,-632.299072,591.867798,705.324768
105,0,-693.104797,480.469879,952.41687,-846.050171,590.133423,733.492126,-818.942993,353.784668,718.452881,-607.386292,405.036987,709.930481,-632.297424,591.861389,705.318481
106,0,-693.096741,480.475403,952.418518,-846.039551,590.13855,733.473999,-818.934937,353.764984,718.469788,-607.380188,405.026672,709.929321,-632.274719,591.876831,705.307617
107,0,-693.08905,480.483582,952.411865,-846.025024,590.137451,733.445435,-818.914612,353.752533,718.454529,-607.350342,405.035645,709.942444,-632.263,591.855713,705.295105
108,0,-693.087585,480.487579,952.397888,-846.018677,590.137329,733.433289,-818.904541,353.758942,718.460693,-607.356689,405.035339,709.912354,-632.243225,591.865723,705.278137
109,0,-693.083313,480.497314,952.394409,-846.013977,590.126221,733.423584,-818.891357,353.77182,718.449036,-607.336182,405.025726,709.92334,-632.240051,591.868347,705.290283
110,0,-693.073669,480.515717,952.393738,-846.005554,590.148376,733.40509,-818.777405,353.961823,718.244934,-607.319519,405.044525,709.914978,-632.229309,591.870972,705.251953
111,0,-693.071472,480.524841,952.375061,-845.992676,590.126648,733.381897,-818.827332,353.786041,718.437744,-607.320557,405.025787,709.922119,-632.226135,591.883179,705.248291
112,0,-693.064331,480.529816,952.366272,-845.993103,590.136719,733.370483,-818.820068,353.801178,718.400208,-607.299744,405.053864,709.903809,-632.218872,591.869507,705.242981
113,0,-693.053955,480.551178,952.359192,-845.977173,590.137756,733.354309,-818.804749,353.798615,718.387085,-607.259949,405.0672,709.90448,-632.182495,591.882751,705.213501
114,0,-693.034119,480.561462,952.352661,-845.968811,590.149292,733.336243,-818.786011,353.806854,718.38092,-607.256592,405.065063,709.904236,-632.183533,591.895508,705.203247
115,0,-693.042053,480.567535,952.330872,-845.964417,590.164001,733.321167,-818.776611,353.810364,718.38208,-607.246704,405.057709,709.907776,-632.153503,591.903259,705.199402
116,0,-693.013245,480.599945,952.318665,-845.949463,590.176086,733.300537,-818.765686,353.817444,718.361755,-607.230225,405.084106,709.887573,-632.145691,591.892212,705.179138
117,0,-692.999573,480.608398,952.315369,-845.937073,590.172119,733.277161,-818.755432,353.794769,718.377502,-607.209106,405.073059,709.910461,-632.132996,591.907471,705.156616
118,0,-692.997253,480.631866,952.308105,-845.912415,590.172119,733.27124,-818.726501,353.808472,718.374939,-607.183411,405.110229,709.858887,-632.10907,591.926514,705.153259
119,0,-692.974304,480.649414,952.286682,-845.9104,590.197815,733.251892,-818.702454,353.829681,718.363342,-607.181885,405.079681,709.855042,-632.09021,591.925781,705.142273
120,0,-692.952881,480.685455,952.279724,-845.882141,590.189392,733.231995,-818.700439,353.830963,718.356628,-607.123291,405.126251,709.862915,-632.036926,591.911621,705.120117
121,0,-692.935547,480.713074,952.269104,-845.856995,590.170044,733.184509,-818.683838,353.83017,718.385132,-607.116211,405.123108,709.869629,-632.023743,591.949097,705.105591
122,0,-692.914307,480.736267,952.261475,-845.849426,590.230713,733.205322,-818.683716,353.86026,718.35144,-607.116577,405.089172,709.854858,-631.980469,591.933655,705.085388
123,0,-692.877686,480.763,952.237183,-845.793701,590.270447,733.193604,-818.66748,353.884094,718.368774,-607.093811,405.097015,709.828064,-631.948059,591.948425,705.061768
124,0,-692.846008,480.780182,952.226135,-845.770142,590.290222,733.165833,-818.678528,353.8573,718.407104,-607.075378,405.101532,709.826416,-631.83783,591.985901,705.072571
125,0,-692.807556,480.801208,952.209961,-845.744568,590.306519,733.156067,-818.660217,353.892761,718.392456,-607.051697,405.09375,709.822327,-631.781799,591.986084,705.066772
126,0,-692.771484,480.831818,952.201172,-845.698853,590.322632,733.143799,-818.630859,353.901978,718.398071,-607.031677,405.111023,709.789795,-631.729309,591.976257,705.036072
127,0,-692.739685,480.857269,952.189697,-845.677002,590.342712,733.110535,-818.623535,353.920074,718.382629,-606.988586,405.098969,709.803406,-631.701965,591.988892,705.03186
128,0,-692.687988,480.871613,952.176575,-845.638794,590.358582,733.109375,-818.58551,353.928528,718.38269,-606.975281,405.087372,709.791565,-631.660156,591.985657,705.018982
